x y Vx Vy V V1 V2 V3 V4
-7.20e-01 -1.44e+00 -8.79e-04 -8.75e-04 +8.79e-04 +4.79e-17 +2.15e-06 +8.77e-04 +2.77e-13
-7.20e-01 -1.36e+00 -2.76e-03 -2.75e-03 +2.76e-03 +8.32e-16 +5.58e-06 +2.76e-03 +4.80e-12
-7.20e-01 -1.28e+00 -7.65e-03 -7.62e-03 +7.65e-03 +1.24e-14 +1.26e-05 +7.63e-03 +7.14e-11
-7.20e-01 -1.20e+00 -1.87e-02 -1.86e-02 +1.87e-02 +1.57e-13 +2.48e-05 +1.87e-02 +9.06e-10
-7.20e-01 -1.12e+00 -4.06e-02 -4.05e-02 +4.06e-02 +1.71e-12 +4.30e-05 +4.05e-02 +9.84e-09
-7.20e-01 -1.04e+00 -7.87e-02 -7.86e-02 +7.87e-02 +1.59e-11 +6.62e-05 +7.87e-02 +9.15e-08
-7.20e-01 -9.60e-01 -1.37e-01 -1.37e-01 +1.37e-01 +1.26e-10 +9.14e-05 +1.37e-01 +7.28e-07
-7.20e-01 -8.80e-01 -2.18e-01 -2.18e-01 +2.18e-01 +8.61e-10 +1.15e-04 +2.18e-01 +4.97e-06
-7.20e-01 -8.00e-01 -3.16e-01 -3.16e-01 +3.16e-01 +5.04e-09 +1.33e-04 +3.16e-01 +2.91e-05
-7.20e-01 -7.20e-01 -4.24e-01 -4.24e-01 +4.24e-01 +2.53e-08 +1.46e-04 +4.24e-01 +1.46e-04
-7.20e-01 -6.40e-01 -5.31e-01 -5.32e-01 +5.32e-01 +1.09e-07 +1.53e-04 +5.31e-01 +6.30e-04
-7.20e-01 -5.60e-01 -6.26e-01 -6.30e-01 +6.31e-01 +4.07e-07 +1.56e-04 +6.28e-01 +2.34e-03
-7.20e-01 -4.80e-01 -6.99e-01 -7.14e-01 +7.14e-01 +1.30e-06 +1.57e-04 +7.06e-01 +7.51e-03
-7.20e-01 -4.00e-01 -7.38e-01 -7.79e-01 +7.80e-01 +3.62e-06 +1.55e-04 +7.59e-01 +2.08e-02
-7.20e-01 -3.20e-01 -7.28e-01 -8.28e-01 +8.28e-01 +8.72e-06 +1.50e-04 +7.78e-01 +5.01e-02
-7.20e-01 -2.40e-01 -6.52e-01 -8.62e-01 +8.62e-01 +1.83e-05 +1.41e-04 +7.57e-01 +1.05e-01
-7.20e-01 -1.60e-01 -4.99e-01 -8.84e-01 +8.84e-01 +3.37e-05 +1.25e-04 +6.91e-01 +1.93e-01
-7.20e-01 -8.00e-02 -2.72e-01 -8.96e-01 +8.96e-01 +5.48e-05 +1.04e-04 +5.84e-01 +3.12e-01
-7.20e-01 +0.00e+00 +5.55e-16 -9.00e-01 +9.00e-01 +7.96e-05 +7.96e-05 +4.50e-01 +4.50e-01
-7.20e-01 +8.00e-02 +2.72e-01 -8.96e-01 +8.96e-01 +1.04e-04 +5.48e-05 +3.12e-01 +5.84e-01
-7.20e-01 +1.60e-01 +4.99e-01 -8.84e-01 +8.84e-01 +1.25e-04 +3.37e-05 +1.93e-01 +6.91e-01
-7.20e-01 +2.40e-01 +6.52e-01 -8.62e-01 +8.62e-01 +1.41e-04 +1.83e-05 +1.05e-01 +7.57e-01
-7.20e-01 +3.20e-01 +7.28e-01 -8.28e-01 +8.28e-01 +1.50e-04 +8.72e-06 +5.01e-02 +7.78e-01
-7.20e-01 +4.00e-01 +7.38e-01 -7.79e-01 +7.80e-01 +1.55e-04 +3.62e-06 +2.08e-02 +7.59e-01
-7.20e-01 +4.80e-01 +6.99e-01 -7.14e-01 +7.14e-01 +1.57e-04 +1.30e-06 +7.51e-03 +7.06e-01
-7.20e-01 +5.60e-01 +6.26e-01 -6.30e-01 +6.31e-01 +1.56e-04 +4.07e-07 +2.34e-03 +6.28e-01
-7.20e-01 +6.40e-01 +5.31e-01 -5.32e-01 +5.32e-01 +1.53e-04 +1.09e-07 +6.30e-04 +5.31e-01
-7.20e-01 +7.20e-01 +4.24e-01 -4.24e-01 +4.24e-01 +1.46e-04 +2.53e-08 +1.46e-04 +4.24e-01
-7.20e-01 +8.00e-01 +3.16e-01 -3.16e-01 +3.16e-01 +1.33e-04 +5.04e-09 +2.91e-05 +3.16e-01
-7.20e-01 +8.80e-01 +2.18e-01 -2.18e-01 +2.18e-01 +1.15e-04 +8.61e-10 +4.97e-06 +2.18e-01
-7.20e-01 +9.60e-01 +1.37e-01 -1.37e-01 +1.37e-01 +9.14e-05 +1.26e-10 +7.28e-07 +1.37e-01
-7.20e-01 +1.04e+00 +7.87e-02 -7.86e-02 +7.87e-02 +6.62e-05 +1.59e-11 +9.15e-08 +7.87e-02
-7.20e-01 +1.12e+00 +4.06e-02 -4.05e-02 +4.06e-02 +4.30e-05 +1.71e-12 +9.84e-09 +4.05e-02
-7.20e-01 +1.20e+00 +1.87e-02 -1.86e-02 +1.87e-02 +2.48e-05 +1.57e-13 +9.06e-10 +1.87e-02
-7.20e-01 +1.28e+00 +7.65e-03 -7.62e-03 +7.65e-03 +1.26e-05 +1.24e-14 +7.14e-11 +7.63e-03
-7.20e-01 +1.36e+00 +2.76e-03 -2.75e-03 +2.76e-03 +5.58e-06 +8.32e-16 +4.80e-12 +2.76e-03
-7.20e-01 +1.44e+00 +8.79e-04 -8.75e-04 +8.79e-04 +2.15e-06 +4.79e-17 +2.77e-13 +8.77e-04
-7.20e-01 +1.52e+00 +2.45e-04 -2.44e-04 +2.45e-04 +7.18e-07 +2.36e-18 +1.36e-14 +2.44e-04
-7.20e-01 +1.60e+00 +5.97e-05 -5.93e-05 +5.97e-05 +2.07e-07 +9.90e-20 +5.71e-16 +5.95e-05
-7.20e-01 +1.68e+00 +1.27e-05 -1.25e-05 +1.27e-05 +5.15e-08 +3.55e-21 +2.05e-17 +1.26e-05
-7.20e-01 +1.76e+00 +2.33e-06 -2.31e-06 +2.33e-06 +1.10e-08 +1.09e-22 +6.28e-19 +2.32e-06
-7.20e-01 +1.84e+00 +3.72e-07 -3.68e-07 +3.72e-07 +2.03e-09 +2.85e-24 +1.64e-20 +3.70e-07
-7.20e-01 +1.92e+00 +5.15e-08 -5.08e-08 +5.15e-08 +3.20e-10 +6.36e-26 +3.67e-22 +5.12e-08
-7.20e-01 +2.00e+00 +6.15e-09 -6.06e-09 +6.15e-09 +4.32e-11 +1.21e-27 +7.00e-24 +6.11e-09
-6.40e-01 -2.00e+00 -1.29e-08 -1.26e-08 +1.29e-08 +5.24e-27 +1.85e-10 +1.28e-08 +7.34e-24
-6.40e-01 -1.92e+00 -1.06e-07 -1.03e-07 +1.06e-07 +2.75e-25 +1.37e-09 +1.05e-07 +3.85e-22
-6.40e-01 -1.84e+00 -7.50e-07 -7.33e-07 +7.50e-07 +1.23e-23 +8.68e-09 +7.41e-07 +1.72e-20
-6.40e-01 -1.76e+00 -4.58e-06 -4.49e-06 +4.58e-06 +4.70e-22 +4.72e-08 +4.54e-06 +6.59e-19
-6.40e-01 -1.68e+00 -2.43e-05 -2.38e-05 +2.43e-05 +1.53e-20 +2.21e-07 +2.40e-05 +2.15e-17
-6.40e-01 -1.60e+00 -1.11e-04 -1.10e-04 +1.11e-04 +4.27e-19 +8.89e-07 +1.10e-04 +5.99e-16
-6.40e-01 -1.52e+00 -4.44e-04 -4.38e-04 +4.44e-04 +1.02e-17 +3.08e-06 +4.41e-04 +1.43e-14
-6.40e-01 -1.44e+00 -1.55e-03 -1.53e-03 +1.55e-03 +2.07e-16 +9.24e-06 +1.54e-03 +2.90e-13
-6.40e-01 -1.36e+00 -4.71e-03 -4.66e-03 +4.71e-03 +3.59e-15 +2.40e-05 +4.68e-03 +5.04e-12
-6.40e-01 -1.28e+00 -1.26e-02 -1.25e-02 +1.26e-02 +5.34e-14 +5.41e-05 +1.25e-02 +7.48e-11
-6.40e-01 -1.20e+00 -2.97e-02 -2.94e-02 +2.97e-02 +6.78e-13 +1.07e-04 +2.96e-02 +9.50e-10
-6.40e-01 -1.12e+00 -6.20e-02 -6.16e-02 +6.20e-02 +7.36e-12 +1.85e-04 +6.18e-02 +1.03e-08
-6.40e-01 -1.04e+00 -1.16e-01 -1.15e-01 +1.16e-01 +6.85e-11 +2.85e-04 +1.15e-01 +9.59e-08
-6.40e-01 -9.60e-01 -1.94e-01 -1.93e-01 +1.94e-01 +5.45e-10 +3.94e-04 +1.94e-01 +7.64e-07
-6.40e-01 -8.80e-01 -2.96e-01 -2.95e-01 +2.96e-01 +3.72e-09 +4.95e-04 +2.95e-01 +5.21e-06
-6.40e-01 -8.00e-01 -4.12e-01 -4.11e-01 +4.12e-01 +2.18e-08 +5.76e-04 +4.12e-01 +3.05e-05
-6.40e-01 -7.20e-01 -5.32e-01 -5.31e-01 +5.32e-01 +1.09e-07 +6.30e-04 +5.31e-01 +1.53e-04
-6.40e-01 -6.40e-01 -6.42e-01 -6.42e-01 +6.44e-01 +4.72e-07 +6.61e-04 +6.42e-01 +6.61e-04
-6.40e-01 -5.60e-01 -7.34e-01 -7.37e-01 +7.39e-01 +1.76e-06 +6.75e-04 +7.35e-01 +2.46e-03
-6.40e-01 -4.80e-01 -7.97e-01 -8.11e-01 +8.13e-01 +5.63e-06 +6.78e-04 +8.04e-01 +7.88e-03
-6.40e-01 -4.00e-01 -8.23e-01 -8.65e-01 +8.67e-01 +1.56e-05 +6.71e-04 +8.44e-01 +2.19e-02
-6.40e-01 -3.20e-01 -7.98e-01 -9.02e-01 +9.04e-01 +3.77e-05 +6.49e-04 +8.50e-01 +5.26e-02
-6.40e-01 -2.40e-01 -7.07e-01 -9.27e-01 +9.28e-01 +7.91e-05 +6.08e-04 +8.17e-01 +1.10e-01
-6.40e-01 -1.60e-01 -5.37e-01 -9.41e-01 +9.43e-01 +1.46e-04 +5.42e-04 +7.39e-01 +2.03e-01
-6.40e-01 -8.00e-02 -2.91e-01 -9.49e-01 +9.51e-01 +2.37e-04 +4.50e-04 +6.21e-01 +3.29e-01
-6.40e-01 +0.00e+00 +5.55e-16 -9.52e-01 +9.53e-01 +3.44e-04 +3.44e-04 +4.76e-01 +4.76e-01
-6.40e-01 +8.00e-02 +2.91e-01 -9.49e-01 +9.51e-01 +4.50e-04 +2.37e-04 +3.29e-01 +6.21e-01
-6.40e-01 +1.60e-01 +5.37e-01 -9.41e-01 +9.43e-01 +5.42e-04 +1.46e-04 +2.03e-01 +7.39e-01
-6.40e-01 +2.40e-01 +7.07e-01 -9.27e-01 +9.28e-01 +6.08e-04 +7.91e-05 +1.10e-01 +8.17e-01
-6.40e-01 +3.20e-01 +7.98e-01 -9.02e-01 +9.04e-01 +6.49e-04 +3.77e-05 +5.26e-02 +8.50e-01
-6.40e-01 +4.00e-01 +8.23e-01 -8.65e-01 +8.67e-01 +6.71e-04 +1.56e-05 +2.19e-02 +8.44e-01
-6.40e-01 +4.80e-01 +7.97e-01 -8.11e-01 +8.13e-01 +6.78e-04 +5.63e-06 +7.88e-03 +8.04e-01
-6.40e-01 +5.60e-01 +7.34e-01 -7.37e-01 +7.39e-01 +6.75e-04 +1.76e-06 +2.46e-03 +7.35e-01
-6.40e-01 +6.40e-01 +6.42e-01 -6.42e-01 +6.44e-01 +6.61e-04 +4.72e-07 +6.61e-04 +6.42e-01
-6.40e-01 +7.20e-01 +5.32e-01 -5.31e-01 +5.32e-01 +6.30e-04 +1.09e-07 +1.53e-04 +5.31e-01
-6.40e-01 +8.00e-01 +4.12e-01 -4.11e-01 +4.12e-01 +5.76e-04 +2.18e-08 +3.05e-05 +4.12e-01
-6.40e-01 +8.80e-01 +2.96e-01 -2.95e-01 +2.96e-01 +4.95e-04 +3.72e-09 +5.21e-06 +2.95e-01
-6.40e-01 +9.60e-01 +1.94e-01 -1.93e-01 +1.94e-01 +3.94e-04 +5.45e-10 +7.64e-07 +1.94e-01
-6.40e-01 +1.04e+00 +1.16e-01 -1.15e-01 +1.16e-01 +2.85e-04 +6.85e-11 +9.59e-08 +1.15e-01
-6.40e-01 +1.12e+00 +6.20e-02 -6.16e-02 +6.20e-02 +1.85e-04 +7.36e-12 +1.03e-08 +6.18e-02
-6.40e-01 +1.20e+00 +2.97e-02 -2.94e-02 +2.97e-02 +1.07e-04 +6.78e-13 +9.50e-10 +2.96e-02
-6.40e-01 +1.28e+00 +1.26e-02 -1.25e-02 +1.26e-02 +5.41e-05 +5.34e-14 +7.48e-11 +1.25e-02
-6.40e-01 +1.36e+00 +4.71e-03 -4.66e-03 +4.71e-03 +2.40e-05 +3.59e-15 +5.04e-12 +4.68e-03
-6.40e-01 +1.44e+00 +1.55e-03 -1.53e-03 +1.55e-03 +9.24e-06 +2.07e-16 +2.90e-13 +1.54e-03
-6.40e-01 +1.52e+00 +4.44e-04 -4.38e-04 +4.44e-04 +3.08e-06 +1.02e-17 +1.43e-14 +4.41e-04
-6.40e-01 +1.60e+00 +1.11e-04 -1.10e-04 +1.11e-04 +8.89e-07 +4.27e-19 +5.99e-16 +1.10e-04
-6.40e-01 +1.68e+00 +2.43e-05 -2.38e-05 +2.43e-05 +2.21e-07 +1.53e-20 +2.15e-17 +2.40e-05
-6.40e-01 +1.76e+00 +4.58e-06 -4.49e-06 +4.58e-06 +4.72e-08 +4.70e-22 +6.59e-19 +4.54e-06
-6.40e-01 +1.84e+00 +7.50e-07 -7.33e-07 +7.50e-07 +8.68e-09 +1.23e-23 +1.72e-20 +7.41e-07
-6.40e-01 +1.92e+00 +1.06e-07 -1.03e-07 +1.06e-07 +1.37e-09 +2.75e-25 +3.85e-22 +1.05e-07
-6.40e-01 +2.00e+00 +1.29e-08 -1.26e-08 +1.29e-08 +1.85e-10 +5.24e-27 +7.34e-24 +1.28e-08
-5.60e-01 -2.00e+00 -2.48e-08 -2.34e-08 +2.48e-08 +1.95e-26 +6.79e-10 +2.41e-08 +7.49e-24
-5.60e-01 -1.92e+00 -1.99e-07 -1.89e-07 +1.99e-07 +1.02e-24 +5.03e-09 +1.94e-07 +3.93e-22
-5.60e-01 -1.84e+00 -1.38e-06 -1.32e-06 +1.38e-06 +4.57e-23 +3.19e-08 +1.35e-06 +1.76e-20
-5.60e-01 -1.76e+00 -8.26e-06 -7.91e-06 +8.26e-06 +1.75e-21 +1.74e-07 +8.08e-06 +6.73e-19
-5.60e-01 -1.68e+00 -4.27e-05 -4.11e-05 +4.27e-05 +5.70e-20 +8.14e-07 +4.19e-05 +2.20e-17
-5.60e-01 -1.60e+00 -1.91e-04 -1.85e-04 +1.91e-04 +1.59e-18 +3.28e-06 +1.88e-04 +6.12e-16
-5.60e-01 -1.52e+00 -7.43e-04 -7.20e-04 +7.43e-04 +3.78e-17 +1.14e-05 +7.31e-04 +1.46e-14
-5.60e-01 -1.44e+00 -2.51e-03 -2.44e-03 +2.51e-03 +7.69e-16 +3.41e-05 +2.48e-03 +2.96e-13
-5.60e-01 -1.36e+00 -7.42e-03 -7.24e-03 +7.42e-03 +1.34e-14 +8.87e-05 +7.33e-03 +5.14e-12
-5.60e-01 -1.28e+00 -1.92e-02 -1.88e-02 +1.92e-02 +1.99e-13 +2.00e-04 +1.90e-02 +7.64e-11
-5.60e-01 -1.20e+00 -4.38e-02 -4.30e-02 +4.38e-02 +2.52e-12 +3.95e-04 +4.34e-02 +9.70e-10
-5.60e-01 -1.12e+00 -8.84e-02 -8.70e-02 +8.84e-02 +2.74e-11 +6.87e-04 +8.77e-02 +1.05e-08
-5.60e-01 -1.04e+00 -1.59e-01 -1.57e-01 +1.59e-01 +2.55e-10 +1.06e-03 +1.58e-01 +9.80e-08
-5.60e-01 -9.60e-01 -2.57e-01 -2.54e-01 +2.57e-01 +2.03e-09 +1.46e-03 +2.56e-01 +7.80e-07
-5.60e-01 -8.80e-01 -3.77e-01 -3.73e-01 +3.77e-01 +1.38e-08 +1.84e-03 +3.75e-01 +5.32e-06
-5.60e-01 -8.00e-01 -5.06e-01 -5.02e-01 +5.06e-01 +8.09e-08 +2.14e-03 +5.04e-01 +3.11e-05
-5.60e-01 -7.20e-01 -6.30e-01 -6.26e-01 +6.31e-01 +4.07e-07 +2.34e-03 +6.28e-01 +1.56e-04
-5.60e-01 -6.40e-01 -7.37e-01 -7.34e-01 +7.39e-01 +1.76e-06 +2.46e-03 +7.35e-01 +6.75e-04
-5.60e-01 -5.60e-01 -8.18e-01 -8.18e-01 +8.23e-01 +6.53e-06 +2.51e-03 +8.18e-01 +2.51e-03
-5.60e-01 -4.80e-01 -8.68e-01 -8.79e-01 +8.84e-01 +2.09e-05 +2.52e-03 +8.73e-01 +8.06e-03
-5.60e-01 -4.00e-01 -8.80e-01 -9.20e-01 +9.25e-01 +5.81e-05 +2.49e-03 +9.00e-01 +2.24e-02
-5.60e-01 -3.20e-01 -8.43e-01 -9.45e-01 +9.51e-01 +1.40e-04 +2.41e-03 +8.94e-01 +5.38e-02
-5.60e-01 -2.40e-01 -7.40e-01 -9.61e-01 +9.66e-01 +2.94e-04 +2.26e-03 +8.51e-01 +1.13e-01
-5.60e-01 -1.60e-01 -5.58e-01 -9.70e-01 +9.75e-01 +5.41e-04 +2.01e-03 +7.64e-01 +2.08e-01
-5.60e-01 -8.00e-02 -3.02e-01 -9.74e-01 +9.79e-01 +8.80e-04 +1.67e-03 +6.39e-01 +3.38e-01
-5.60e-01 +0.00e+00 +5.00e-16 -9.76e-01 +9.81e-01 +1.28e-03 +1.28e-03 +4.89e-01 +4.89e-01
-5.60e-01 +8.00e-02 +3.02e-01 -9.74e-01 +9.79e-01 +1.67e-03 +8.80e-04 +3.38e-01 +6.39e-01
-5.60e-01 +1.60e-01 +5.58e-01 -9.70e-01 +9.75e-01 +2.01e-03 +5.41e-04 +2.08e-01 +7.64e-01
-5.60e-01 +2.40e-01 +7.40e-01 -9.61e-01 +9.66e-01 +2.26e-03 +2.94e-04 +1.13e-01 +8.51e-01
-5.60e-01 +3.20e-01 +8.43e-01 -9.45e-01 +9.51e-01 +2.41e-03 +1.40e-04 +5.38e-02 +8.94e-01
-5.60e-01 +4.00e-01 +8.80e-01 -9.20e-01 +9.25e-01 +2.49e-03 +5.81e-05 +2.24e-02 +9.00e-01
-5.60e-01 +4.80e-01 +8.68e-01 -8.79e-01 +8.84e-01 +2.52e-03 +2.09e-05 +8.06e-03 +8.73e-01
-5.60e-01 +5.60e-01 +8.18e-01 -8.18e-01 +8.23e-01 +2.51e-03 +6.53e-06 +2.51e-03 +8.18e-01
-5.60e-01 +6.40e-01 +7.37e-01 -7.34e-01 +7.39e-01 +2.46e-03 +1.76e-06 +6.75e-04 +7.35e-01
-5.60e-01 +7.20e-01 +6.30e-01 -6.26e-01 +6.31e-01 +2.34e-03 +4.07e-07 +1.56e-04 +6.28e-01
-5.60e-01 +8.00e-01 +5.06e-01 -5.02e-01 +5.06e-01 +2.14e-03 +8.09e-08 +3.11e-05 +5.04e-01
-5.60e-01 +8.80e-01 +3.77e-01 -3.73e-01 +3.77e-01 +1.84e-03 +1.38e-08 +5.32e-06 +3.75e-01
-5.60e-01 +9.60e-01 +2.57e-01 -2.54e-01 +2.57e-01 +1.46e-03 +2.03e-09 +7.80e-07 +2.56e-01
-5.60e-01 +1.04e+00 +1.59e-01 -1.57e-01 +1.59e-01 +1.06e-03 +2.55e-10 +9.80e-08 +1.58e-01
-5.60e-01 +1.12e+00 +8.84e-02 -8.70e-02 +8.84e-02 +6.87e-04 +2.74e-11 +1.05e-08 +8.77e-02
-5.60e-01 +1.20e+00 +4.38e-02 -4.30e-02 +4.38e-02 +3.95e-04 +2.52e-12 +9.70e-10 +4.34e-02
-5.60e-01 +1.28e+00 +1.92e-02 -1.88e-02 +1.92e-02 +2.00e-04 +1.99e-13 +7.64e-11 +1.90e-02
-5.60e-01 +1.36e+00 +7.42e-03 -7.24e-03 +7.42e-03 +8.87e-05 +1.34e-14 +5.14e-12 +7.33e-03
-5.60e-01 +1.44e+00 +2.51e-03 -2.44e-03 +2.51e-03 +3.41e-05 +7.69e-16 +2.96e-13 +2.48e-03
-5.60e-01 +1.52e+00 +7.43e-04 -7.20e-04 +7.43e-04 +1.14e-05 +3.78e-17 +1.46e-14 +7.31e-04
-5.60e-01 +1.60e+00 +1.91e-04 -1.85e-04 +1.91e-04 +3.28e-06 +1.59e-18 +6.12e-16 +1.88e-04
-5.60e-01 +1.68e+00 +4.27e-05 -4.11e-05 +4.27e-05 +8.14e-07 +5.70e-20 +2.20e-17 +4.19e-05
-5.60e-01 +1.76e+00 +8.26e-06 -7.91e-06 +8.26e-06 +1.74e-07 +1.75e-21 +6.73e-19 +8.08e-06
-5.60e-01 +1.84e+00 +1.38e-06 -1.32e-06 +1.38e-06 +3.19e-08 +4.57e-23 +1.76e-20 +1.35e-06
-5.60e-01 +1.92e+00 +1.99e-07 -1.89e-07 +1.99e-07 +5.03e-09 +1.02e-24 +3.93e-22 +1.94e-07
-5.60e-01 +2.00e+00 +2.48e-08 -2.34e-08 +2.48e-08 +6.79e-10 +1.95e-26 +7.49e-24 +2.41e-08
-4.80e-01 -2.00e+00 -4.34e-08 -3.91e-08 +4.34e-08 +6.25e-26 +2.15e-09 +4.12e-08 +7.52e-24
-4.80e-01 -1.92e+00 -3.43e-07 -3.11e-07 +3.43e-07 +3.28e-24 +1.59e-08 +3.27e-07 +3.95e-22
-4.80e-01 -1.84e+00 -2.33e-06 -2.13e-06 +2.33e-06 +1.47e-22 +1.01e-07 +2.23e-06 +1.77e-20
-4.80e-01 -1.76e+00 -1.37e-05 -1.26e-05 +1.37e-05 +5.61e-21 +5.51e-07 +1.31e-05 +6.75e-19
-4.80e-01 -1.68e+00 -6.92e-05 -6.40e-05 +6.92e-05 +1.83e-19 +2.58e-06 +6.66e-05 +2.20e-17
-4.80e-01 -1.60e+00 -3.03e-04 -2.82e-04 +3.03e-04 +5.10e-18 +1.04e-05 +2.92e-04 +6.14e-16
-4.80e-01 -1.52e+00 -1.15e-03 -1.08e-03 +1.15e-03 +1.21e-16 +3.62e-05 +1.11e-03 +1.46e-14
-4.80e-01 -1.44e+00 -3.79e-03 -3.57e-03 +3.79e-03 +2.47e-15 +1.09e-04 +3.68e-03 +2.97e-13
-4.80e-01 -1.36e+00 -1.09e-02 -1.03e-02 +1.09e-02 +4.29e-14 +2.82e-04 +1.06e-02 +5.16e-12
-4.80e-01 -1.28e+00 -2.74e-02 -2.61e-02 +2.74e-02 +6.37e-13 +6.38e-04 +2.67e-02 +7.67e-11
-4.80e-01 -1.20e+00 -6.05e-02 -5.80e-02 +6.05e-02 +8.09e-12 +1.26e-03 +5.93e-02 +9.74e-10
-4.80e-01 -1.12e+00 -1.18e-01 -1.14e-01 +1.18e-01 +8.79e-11 +2.19e-03 +1.16e-01 +1.06e-08
-4.80e-01 -1.04e+00 -2.06e-01 -1.99e-01 +2.06e-01 +8.17e-10 +3.38e-03 +2.02e-01 +9.84e-08
-4.80e-01 -9.60e-01 -3.21e-01 -3.12e-01 +3.21e-01 +6.50e-09 +4.68e-03 +3.17e-01 +7.83e-07
-4.80e-01 -8.80e-01 -4.55e-01 -4.43e-01 +4.55e-01 +4.44e-08 +5.89e-03 +4.49e-01 +5.34e-06
-4.80e-01 -8.00e-01 -5.91e-01 -5.78e-01 +5.91e-01 +2.60e-07 +6.85e-03 +5.84e-01 +3.13e-05
-4.80e-01 -7.20e-01 -7.14e-01 -6.99e-01 +7.14e-01 +1.30e-06 +7.51e-03 +7.06e-01 +1.57e-04
-4.80e-01 -6.40e-01 -8.11e-01 -7.97e-01 +8.13e-01 +5.63e-06 +7.88e-03 +8.04e-01 +6.78e-04
-4.80e-01 -5.60e-01 -8.79e-01 -8.68e-01 +8.84e-01 +2.09e-05 +8.06e-03 +8.73e-01 +2.52e-03
-4.80e-01 -4.80e-01 -9.15e-01 -9.15e-01 +9.31e-01 +6.72e-05 +8.09e-03 +9.15e-01 +8.09e-03
-4.80e-01 -4.00e-01 -9.15e-01 -9.44e-01 +9.60e-01 +1.86e-04 +8.00e-03 +9.29e-01 +2.24e-02
-4.80e-01 -3.20e-01 -8.67e-01 -9.60e-01 +9.76e-01 +4.49e-04 +7.75e-03 +9.14e-01 +5.41e-02
-4.80e-01 -2.40e-01 -7.57e-01 -9.69e-01 +9.85e-01 +9.43e-04 +7.25e-03 +8.64e-01 +1.14e-01
-4.80e-01 -1.60e-01 -5.69e-01 -9.74e-01 +9.90e-01 +1.74e-03 +6.46e-03 +7.73e-01 +2.09e-01
-4.80e-01 -8.00e-02 -3.07e-01 -9.76e-01 +9.92e-01 +2.82e-03 +5.37e-03 +6.45e-01 +3.40e-01
-4.80e-01 +0.00e+00 +2.22e-16 -9.77e-01 +9.93e-01 +4.10e-03 +4.10e-03 +4.92e-01 +4.92e-01
-4.80e-01 +8.00e-02 +3.07e-01 -9.76e-01 +9.92e-01 +5.37e-03 +2.82e-03 +3.40e-01 +6.45e-01
-4.80e-01 +1.60e-01 +5.69e-01 -9.74e-01 +9.90e-01 +6.46e-03 +1.74e-03 +2.09e-01 +7.73e-01
-4.80e-01 +2.40e-01 +7.57e-01 -9.69e-01 +9.85e-01 +7.25e-03 +9.43e-04 +1.14e-01 +8.64e-01
-4.80e-01 +3.20e-01 +8.67e-01 -9.60e-01 +9.76e-01 +7.75e-03 +4.49e-04 +5.41e-02 +9.14e-01
-4.80e-01 +4.00e-01 +9.15e-01 -9.44e-01 +9.60e-01 +8.00e-03 +1.86e-04 +2.24e-02 +9.29e-01
-4.80e-01 +4.80e-01 +9.15e-01 -9.15e-01 +9.31e-01 +8.09e-03 +6.72e-05 +8.09e-03 +9.15e-01
-4.80e-01 +5.60e-01 +8.79e-01 -8.68e-01 +8.84e-01 +8.06e-03 +2.09e-05 +2.52e-03 +8.73e-01
-4.80e-01 +6.40e-01 +8.11e-01 -7.97e-01 +8.13e-01 +7.88e-03 +5.63e-06 +6.78e-04 +8.04e-01
-4.80e-01 +7.20e-01 +7.14e-01 -6.99e-01 +7.14e-01 +7.51e-03 +1.30e-06 +1.57e-04 +7.06e-01
-4.80e-01 +8.00e-01 +5.91e-01 -5.78e-01 +5.91e-01 +6.85e-03 +2.60e-07 +3.13e-05 +5.84e-01
-4.80e-01 +8.80e-01 +4.55e-01 -4.43e-01 +4.55e-01 +5.89e-03 +4.44e-08 +5.34e-06 +4.49e-01
-4.80e-01 +9.60e-01 +3.21e-01 -3.12e-01 +3.21e-01 +4.68e-03 +6.50e-09 +7.83e-07 +3.17e-01
-4.80e-01 +1.04e+00 +2.06e-01 -1.99e-01 +2.06e-01 +3.38e-03 +8.17e-10 +9.84e-08 +2.02e-01
-4.80e-01 +1.12e+00 +1.18e-01 -1.14e-01 +1.18e-01 +2.19e-03 +8.79e-11 +1.06e-08 +1.16e-01
-4.80e-01 +1.20e+00 +6.05e-02 -5.80e-02 +6.05e-02 +1.26e-03 +8.09e-12 +9.74e-10 +5.93e-02
-4.80e-01 +1.28e+00 +2.74e-02 -2.61e-02 +2.74e-02 +6.38e-04 +6.37e-13 +7.67e-11 +2.67e-02
-4.80e-01 +1.36e+00 +1.09e-02 -1.03e-02 +1.09e-02 +2.82e-04 +4.29e-14 +5.16e-12 +1.06e-02
-4.80e-01 +1.44e+00 +3.79e-03 -3.57e-03 +3.79e-03 +1.09e-04 +2.47e-15 +2.97e-13 +3.68e-03
-4.80e-01 +1.52e+00 +1.15e-03 -1.08e-03 +1.15e-03 +3.62e-05 +1.21e-16 +1.46e-14 +1.11e-03
-4.80e-01 +1.60e+00 +3.03e-04 -2.82e-04 +3.03e-04 +1.04e-05 +5.10e-18 +6.14e-16 +2.92e-04
-4.80e-01 +1.68e+00 +6.92e-05 -6.40e-05 +6.92e-05 +2.58e-06 +1.83e-19 +2.20e-17 +6.66e-05
-4.80e-01 +1.76e+00 +1.37e-05 -1.26e-05 +1.37e-05 +5.51e-07 +5.61e-21 +6.75e-19 +1.31e-05
